Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,QualityStatus,ExclusionReason,VoxFlowLabel,Split,SpeakerID,SampleID,ClipPath,DurationSec
WomenWhoStutter,0,262,22861280,22909280,1,0,3,0,0,0,1,0,0,0,0,1,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_262,data\processed\clips\WomenWhoStutter_0_262.wav,3.0
WomenWhoStutter,0,263,22897760,22945760,0,0,3,0,0,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_263,data\processed\clips\WomenWhoStutter_0_263.wav,3.0
WomenWhoStutter,0,268,23307840,23355840,0,0,2,1,1,0,0,1,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_268,data\processed\clips\WomenWhoStutter_0_268.wav,3.0
WomenWhoStutter,0,270,23391680,23439680,0,0,2,1,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_270,data\processed\clips\WomenWhoStutter_0_270.wav,3.0
WomenWhoStutter,0,271,23846400,23894400,0,0,2,1,0,0,1,1,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_271,data\processed\clips\WomenWhoStutter_0_271.wav,3.0
WomenWhoStutter,0,272,23883520,23931520,1,0,0,0,3,0,1,0,0,0,0,1,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_272,data\processed\clips\WomenWhoStutter_0_272.wav,3.0
WomenWhoStutter,0,274,23939360,23987360,1,0,0,2,0,0,0,0,1,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_274,data\processed\clips\WomenWhoStutter_0_274.wav,3.0
WomenWhoStutter,0,275,24240320,24288320,0,0,3,0,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_275,data\processed\clips\WomenWhoStutter_0_275.wav,3.0
WomenWhoStutter,0,277,24336000,24384000,0,0,2,0,1,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_277,data\processed\clips\WomenWhoStutter_0_277.wav,3.0
WomenWhoStutter,1,0,533120,581120,0,0,2,1,0,0,0,0,1,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_0,data\processed\clips\WomenWhoStutter_1_0.wav,3.0
WomenWhoStutter,1,1,33267200,33315200,0,0,0,2,0,0,0,3,1,2,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_1,data\processed\clips\WomenWhoStutter_1_1.wav,3.0
WomenWhoStutter,1,2,33294880,33342880,0,0,0,1,2,1,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_2,data\processed\clips\WomenWhoStutter_1_2.wav,3.0
WomenWhoStutter,1,4,33585120,33633120,0,0,0,0,0,0,0,1,3,1,1,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_4,data\processed\clips\WomenWhoStutter_1_4.wav,3.0
WomenWhoStutter,1,5,33615520,33663520,0,0,0,2,0,0,0,3,1,2,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_5,data\processed\clips\WomenWhoStutter_1_5.wav,3.0
WomenWhoStutter,1,6,33695680,33743680,0,0,3,0,0,0,0,0,1,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_6,data\processed\clips\WomenWhoStutter_1_6.wav,3.0
WomenWhoStutter,1,11,34449760,34497760,0,0,1,1,2,1,0,0,1,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_11,data\processed\clips\WomenWhoStutter_1_11.wav,3.0
WomenWhoStutter,1,12,34478080,34526080,0,0,0,1,2,1,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_12,data\processed\clips\WomenWhoStutter_1_12.wav,3.0
WomenWhoStutter,1,13,34815520,34863520,0,0,0,1,2,0,0,3,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_13,data\processed\clips\WomenWhoStutter_1_13.wav,3.0
WomenWhoStutter,1,16,4628960,4676960,0,0,1,2,0,0,1,1,0,0,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_16,data\processed\clips\WomenWhoStutter_1_16.wav,3.0
WomenWhoStutter,1,17,5324480,5372480,0,0,0,0,0,0,0,3,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_17,data\processed\clips\WomenWhoStutter_1_17.wav,3.0
WomenWhoStutter,1,19,5711840,5759840,0,0,0,0,0,0,0,3,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_19,data\processed\clips\WomenWhoStutter_1_19.wav,3.0
WomenWhoStutter,1,21,6059200,6107200,0,0,0,0,0,0,0,3,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_21,data\processed\clips\WomenWhoStutter_1_21.wav,3.0
WomenWhoStutter,1,23,6186400,6234400,0,0,0,0,0,3,0,3,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_23,data\processed\clips\WomenWhoStutter_1_23.wav,3.0
WomenWhoStutter,1,26,7005600,7053600,0,0,1,1,1,2,0,3,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_26,data\processed\clips\WomenWhoStutter_1_26.wav,3.0
WomenWhoStutter,1,27,7495840,7543840,0,0,0,0,0,0,1,3,3,2,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_27,data\processed\clips\WomenWhoStutter_1_27.wav,3.0
WomenWhoStutter,1,28,7524000,7572000,0,0,0,0,0,0,0,2,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_28,data\processed\clips\WomenWhoStutter_1_28.wav,3.0
WomenWhoStutter,1,29,7572160,7620160,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_29,data\processed\clips\WomenWhoStutter_1_29.wav,3.0
WomenWhoStutter,1,30,7602880,7650880,0,0,0,0,0,0,0,3,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_30,data\processed\clips\WomenWhoStutter_1_30.wav,3.0
WomenWhoStutter,1,31,7821120,7869120,0,0,2,0,0,0,0,1,1,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_31,data\processed\clips\WomenWhoStutter_1_31.wav,3.0
WomenWhoStutter,1,32,7854720,7902720,0,0,3,1,1,0,1,0,0,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_32,data\processed\clips\WomenWhoStutter_1_32.wav,3.0
WomenWhoStutter,1,34,8362880,8410880,0,0,2,0,0,0,0,0,1,1,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_34,data\processed\clips\WomenWhoStutter_1_34.wav,3.0
WomenWhoStutter,1,36,937920,985920,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_36,data\processed\clips\WomenWhoStutter_1_36.wav,3.0
WomenWhoStutter,1,37,8737280,8785280,0,0,0,0,0,0,0,3,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_37,data\processed\clips\WomenWhoStutter_1_37.wav,3.0
WomenWhoStutter,1,38,8766240,8814240,0,0,0,2,0,0,0,0,1,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_38,data\processed\clips\WomenWhoStutter_1_38.wav,3.0
WomenWhoStutter,1,39,8881280,8929280,0,0,2,1,0,0,0,3,0,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_39,data\processed\clips\WomenWhoStutter_1_39.wav,3.0
WomenWhoStutter,1,42,10166560,10214560,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_42,data\processed\clips\WomenWhoStutter_1_42.wav,3.0
WomenWhoStutter,1,44,10401280,10449280,1,0,0,1,2,0,1,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_44,data\processed\clips\WomenWhoStutter_1_44.wav,3.0
WomenWhoStutter,1,46,10485920,10533920,0,0,2,0,0,0,0,2,1,2,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_46,data\processed\clips\WomenWhoStutter_1_46.wav,3.0
WomenWhoStutter,1,47,10514080,10562080,0,0,0,0,0,0,0,1,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_47,data\processed\clips\WomenWhoStutter_1_47.wav,3.0
WomenWhoStutter,1,48,10797440,10845440,0,0,0,0,0,0,0,3,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_48,data\processed\clips\WomenWhoStutter_1_48.wav,3.0
WomenWhoStutter,1,52,12846240,12894240,0,0,0,0,0,0,0,3,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_52,data\processed\clips\WomenWhoStutter_1_52.wav,3.0
WomenWhoStutter,1,53,12882240,12930240,0,0,1,1,2,0,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_53,data\processed\clips\WomenWhoStutter_1_53.wav,3.0
WomenWhoStutter,1,54,13339200,13387200,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_54,data\processed\clips\WomenWhoStutter_1_54.wav,3.0
WomenWhoStutter,1,56,1685760,1733760,0,0,1,0,2,1,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_56,data\processed\clips\WomenWhoStutter_1_56.wav,3.0
WomenWhoStutter,1,57,1712800,1760800,0,0,0,2,0,1,1,3,0,0,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_57,data\processed\clips\WomenWhoStutter_1_57.wav,3.0
WomenWhoStutter,1,61,13694720,13742720,0,0,2,0,1,0,0,3,0,1,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_61,data\processed\clips\WomenWhoStutter_1_61.wav,3.0
WomenWhoStutter,1,62,13744000,13792000,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_62,data\processed\clips\WomenWhoStutter_1_62.wav,3.0
WomenWhoStutter,1,63,13813920,13861920,0,0,1,0,3,0,0,2,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_63,data\processed\clips\WomenWhoStutter_1_63.wav,3.0
WomenWhoStutter,1,66,14241760,14289760,0,0,0,0,0,3,0,1,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_66,data\processed\clips\WomenWhoStutter_1_66.wav,3.0
WomenWhoStutter,1,67,15605120,15653120,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_67,data\processed\clips\WomenWhoStutter_1_67.wav,3.0
WomenWhoStutter,1,69,15999520,16047520,0,0,0,0,0,0,0,3,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_69,data\processed\clips\WomenWhoStutter_1_69.wav,3.0
WomenWhoStutter,1,70,16031520,16079520,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_70,data\processed\clips\WomenWhoStutter_1_70.wav,3.0
WomenWhoStutter,1,72,16378720,16426720,0,0,0,1,0,3,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_72,data\processed\clips\WomenWhoStutter_1_72.wav,3.0
WomenWhoStutter,1,75,16397600,16445600,0,0,0,1,2,3,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_75,data\processed\clips\WomenWhoStutter_1_75.wav,3.0
WomenWhoStutter,1,76,16472480,16520480,0,0,0,0,0,0,0,3,3,2,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_76,data\processed\clips\WomenWhoStutter_1_76.wav,3.0
WomenWhoStutter,1,78,16544480,16592480,0,0,1,1,2,1,0,3,0,1,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_78,data\processed\clips\WomenWhoStutter_1_78.wav,3.0
WomenWhoStutter,1,80,17064960,17112960,0,0,0,2,0,0,0,2,1,1,0,1,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_80,data\processed\clips\WomenWhoStutter_1_80.wav,3.0
WomenWhoStutter,1,82,17141120,17189120,0,0,0,0,0,0,0,1,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_82,data\processed\clips\WomenWhoStutter_1_82.wav,3.0
WomenWhoStutter,1,83,17551680,17599680,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_83,data\processed\clips\WomenWhoStutter_1_83.wav,3.0
WomenWhoStutter,1,88,18435360,18483360,0,0,2,0,0,0,0,3,1,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_88,data\processed\clips\WomenWhoStutter_1_88.wav,3.0
WomenWhoStutter,1,89,18462080,18510080,0,0,0,1,2,0,0,1,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_89,data\processed\clips\WomenWhoStutter_1_89.wav,3.0
WomenWhoStutter,1,90,18779200,18827200,0,0,0,0,0,3,0,0,0,1,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_90,data\processed\clips\WomenWhoStutter_1_90.wav,3.0
WomenWhoStutter,1,91,18818080,18866080,0,0,1,2,0,0,0,0,1,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_91,data\processed\clips\WomenWhoStutter_1_91.wav,3.0
WomenWhoStutter,1,95,19265760,19313760,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_95,data\processed\clips\WomenWhoStutter_1_95.wav,3.0
WomenWhoStutter,1,99,20851520,20899520,0,0,0,0,2,1,0,2,0,1,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_99,data\processed\clips\WomenWhoStutter_1_99.wav,3.0
WomenWhoStutter,1,100,20893120,20941120,0,0,0,2,1,0,1,0,0,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_100,data\processed\clips\WomenWhoStutter_1_100.wav,3.0
WomenWhoStutter,1,101,20921440,20969440,0,0,0,0,0,0,0,3,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_101,data\processed\clips\WomenWhoStutter_1_101.wav,3.0
WomenWhoStutter,1,102,21115040,21163040,0,1,1,2,0,0,1,0,0,0,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_102,data\processed\clips\WomenWhoStutter_1_102.wav,3.0
WomenWhoStutter,1,103,21147360,21195360,0,0,0,0,0,0,0,1,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_103,data\processed\clips\WomenWhoStutter_1_103.wav,3.0
WomenWhoStutter,1,104,21313600,21361600,0,0,0,0,0,0,0,2,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_104,data\processed\clips\WomenWhoStutter_1_104.wav,3.0
WomenWhoStutter,1,106,22149760,22197760,0,0,2,1,0,0,0,0,1,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_106,data\processed\clips\WomenWhoStutter_1_106.wav,3.0
WomenWhoStutter,1,107,22189280,22237280,0,0,1,0,2,0,0,3,0,1,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_107,data\processed\clips\WomenWhoStutter_1_107.wav,3.0
WomenWhoStutter,1,109,22461600,22509600,0,0,2,0,0,0,0,1,1,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_109,data\processed\clips\WomenWhoStutter_1_109.wav,3.0
WomenWhoStutter,1,113,23116000,23164000,0,0,0,2,0,0,0,2,1,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_113,data\processed\clips\WomenWhoStutter_1_113.wav,3.0
WomenWhoStutter,1,115,3459200,3507200,0,0,0,0,2,0,0,2,1,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_115,data\processed\clips\WomenWhoStutter_1_115.wav,3.0
WomenWhoStutter,1,120,23719200,23767200,0,0,0,1,2,0,0,0,1,1,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_120,data\processed\clips\WomenWhoStutter_1_120.wav,3.0
WomenWhoStutter,1,121,23747520,23795520,0,0,2,1,0,0,0,2,1,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_121,data\processed\clips\WomenWhoStutter_1_121.wav,3.0
WomenWhoStutter,1,122,23771200,23819200,0,0,0,2,0,0,0,3,1,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_122,data\processed\clips\WomenWhoStutter_1_122.wav,3.0
WomenWhoStutter,1,126,24068160,24116160,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_126,data\processed\clips\WomenWhoStutter_1_126.wav,3.0
WomenWhoStutter,1,129,24538240,24586240,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_129,data\processed\clips\WomenWhoStutter_1_129.wav,3.0
WomenWhoStutter,1,130,25262400,25310400,0,0,0,0,0,0,1,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_130,data\processed\clips\WomenWhoStutter_1_130.wav,3.0
WomenWhoStutter,1,131,25291200,25339200,0,0,0,0,0,0,0,1,3,2,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_131,data\processed\clips\WomenWhoStutter_1_131.wav,3.0
WomenWhoStutter,1,133,3595680,3643680,0,0,0,2,0,0,1,0,1,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_133,data\processed\clips\WomenWhoStutter_1_133.wav,3.0
WomenWhoStutter,1,135,25687840,25735840,0,0,0,0,0,0,0,2,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_135,data\processed\clips\WomenWhoStutter_1_135.wav,3.0
WomenWhoStutter,1,136,25805440,25853440,0,0,0,3,0,0,0,2,0,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_136,data\processed\clips\WomenWhoStutter_1_136.wav,3.0
WomenWhoStutter,1,137,25832960,25880960,0,0,0,3,0,0,0,0,0,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_137,data\processed\clips\WomenWhoStutter_1_137.wav,3.0
WomenWhoStutter,1,141,26192160,26240160,0,0,1,2,0,0,0,0,1,0,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_141,data\processed\clips\WomenWhoStutter_1_141.wav,3.0
WomenWhoStutter,1,142,26537760,26585760,0,0,1,1,2,1,1,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_142,data\processed\clips\WomenWhoStutter_1_142.wav,3.0
WomenWhoStutter,1,145,26780960,26828960,0,0,1,1,0,2,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_145,data\processed\clips\WomenWhoStutter_1_145.wav,3.0
WomenWhoStutter,1,146,27042560,27090560,0,0,0,0,2,3,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_146,data\processed\clips\WomenWhoStutter_1_146.wav,3.0
WomenWhoStutter,1,147,27074400,27122400,0,0,1,2,0,0,1,1,1,0,0,1,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_147,data\processed\clips\WomenWhoStutter_1_147.wav,3.0
WomenWhoStutter,1,148,27548160,27596160,1,0,0,1,3,0,1,3,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_148,data\processed\clips\WomenWhoStutter_1_148.wav,3.0
WomenWhoStutter,1,149,27579360,27627360,0,0,0,0,3,0,0,0,0,1,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_149,data\processed\clips\WomenWhoStutter_1_149.wav,3.0
WomenWhoStutter,1,150,28227520,28275520,0,0,0,0,0,0,1,1,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_150,data\processed\clips\WomenWhoStutter_1_150.wav,3.0
WomenWhoStutter,1,155,28401920,28449920,0,0,0,1,2,0,0,0,1,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_155,data\processed\clips\WomenWhoStutter_1_155.wav,3.0
WomenWhoStutter,1,156,28675840,28723840,0,0,0,0,3,1,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_156,data\processed\clips\WomenWhoStutter_1_156.wav,3.0
WomenWhoStutter,1,158,28779840,28827840,0,0,0,2,1,0,0,0,1,0,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_158,data\processed\clips\WomenWhoStutter_1_158.wav,3.0
WomenWhoStutter,1,159,28810880,28858880,0,0,0,2,0,0,0,3,1,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_159,data\processed\clips\WomenWhoStutter_1_159.wav,3.0
WomenWhoStutter,1,160,29459520,29507520,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_160,data\processed\clips\WomenWhoStutter_1_160.wav,3.0
WomenWhoStutter,1,162,29695680,29743680,0,0,0,1,3,1,0,1,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_162,data\processed\clips\WomenWhoStutter_1_162.wav,3.0
WomenWhoStutter,1,163,29723040,29771040,0,0,0,1,0,2,0,3,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_163,data\processed\clips\WomenWhoStutter_1_163.wav,3.0
WomenWhoStutter,1,164,30157440,30205440,0,0,0,2,1,0,1,2,0,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_164,data\processed\clips\WomenWhoStutter_1_164.wav,3.0
WomenWhoStutter,1,166,30213600,30261600,1,0,3,0,1,0,1,0,0,0,0,1,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_166,data\processed\clips\WomenWhoStutter_1_166.wav,3.0
WomenWhoStutter,1,168,30434560,30482560,0,0,1,1,2,0,0,0,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_168,data\processed\clips\WomenWhoStutter_1_168.wav,3.0
WomenWhoStutter,1,169,30494880,30542880,0,0,0,0,0,2,0,0,1,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_169,data\processed\clips\WomenWhoStutter_1_169.wav,3.0
WomenWhoStutter,1,170,30522720,30570720,0,0,0,1,3,0,0,3,0,0,0,0,Valid,,Repetition,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_170,data\processed\clips\WomenWhoStutter_1_170.wav,3.0
WomenWhoStutter,1,173,4291840,4339840,0,0,0,0,0,0,1,3,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_173,data\processed\clips\WomenWhoStutter_1_173.wav,3.0
WomenWhoStutter,1,175,31480960,31528960,0,0,2,0,0,0,0,1,1,1,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_175,data\processed\clips\WomenWhoStutter_1_175.wav,3.0
WomenWhoStutter,1,177,31842560,31890560,0,0,0,0,0,0,0,2,3,0,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_177,data\processed\clips\WomenWhoStutter_1_177.wav,3.0
WomenWhoStutter,1,180,32229600,32277600,0,0,3,0,0,0,0,0,0,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_180,data\processed\clips\WomenWhoStutter_1_180.wav,3.0
WomenWhoStutter,1,181,32454240,32502240,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_181,data\processed\clips\WomenWhoStutter_1_181.wav,3.0
WomenWhoStutter,1,183,32511520,32559520,0,0,0,0,0,0,0,3,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_183,data\processed\clips\WomenWhoStutter_1_183.wav,3.0
WomenWhoStutter,1,184,32717760,32765760,0,0,0,3,0,0,0,0,0,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_184,data\processed\clips\WomenWhoStutter_1_184.wav,3.0
WomenWhoStutter,1,185,32754080,32802080,0,0,1,3,1,0,0,2,0,0,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_185,data\processed\clips\WomenWhoStutter_1_185.wav,3.0
WomenWhoStutter,1,186,32834400,32882400,0,0,3,1,0,0,0,1,0,0,0,0,Valid,,Prolongation,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_186,data\processed\clips\WomenWhoStutter_1_186.wav,3.0
WomenWhoStutter,1,188,32904800,32952800,0,0,0,0,0,0,0,1,3,1,0,0,Valid,,Fluent,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_188,data\processed\clips\WomenWhoStutter_1_188.wav,3.0
WomenWhoStutter,1,190,32976800,33024800,0,0,1,2,0,0,0,2,1,0,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_190,data\processed\clips\WomenWhoStutter_1_190.wav,3.0
WomenWhoStutter,1,191,33114880,33162880,0,0,0,2,1,0,0,0,0,1,0,0,Valid,,Block,Test,WomenWhoStutter_Ep1,WomenWhoStutter_1_191,data\processed\clips\WomenWhoStutter_1_191.wav,3.0
